point_estimate	std_error	z_score	p_value	SV_counts_cases	SV_counts_cases_max	number_of_cases_with_zero_SVs	total_cases	SV_counts_controls	SV_counts_controls_max	number_of_controls_with_zero_SVs	total_controls	number_of_unique_SVs	category_name
-0.71129836056638	0.535213526115059	-1.32899922341175	0.183848226087721	4	1	745	749	37	1	4413	4450	26	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.cosmic_cancer_genes
0.326318484980415	0.484069423074132	0.674115053390681	0.50023816982262	3	1	736	739	12	4	4384	4393	19	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.chromatin_organization_genes
-0.254116116746884	0.769973407338184	-0.330032328811679	0.741375534555153	2	1	746	748	16	1	4418	4434	19	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.dna_repair_genes
-1.46987474367356	1.55144878553999	-1.25602362446996	0.209107404873542	0	0	770	770	11	1	4543	4554	13	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.oncogenic_MAPK_signaling_genes
0.0241017805980369	0.335801888855195	0.0717738088972757	0.942781916521758	11	1	739	750	65	2	4386	4450	34	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
-0.0293171867078139	0.099106828881904	-0.295813992219934	0.767372136732223	110	3	650	750	730	4	3826	4450	518	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.expressed_in_muscle_skeletal.protein_coding
0.847084408116353	0.568028970958456	1.49126972641384	0.135890693759556	4	2	741	744	11	1	4401	4412	16	DUP.RARE.PREDICTED_INTRAGENIC_EXON_DUP.ANY.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.241128051308164	0.379830053385583	0.634831417785112	0.525538370221383	8	1	764	772	31	2	4547	4575	26	DUP.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.235168725809006	0.501145221310206	0.469262632484402	0.638881921515872	4	1	746	750	17	2	4429	4443	15	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.expressed_in_muscle_skeletal.dna_repair_genes
-0.00120564498601893	0.0432608246577805	-0.0278692095112914	0.97776646615083	586	5	363	750	3606	7	2086	4450	2169	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.protein_coding
-0.039895999526361	0.60216580381515	-0.0662541766297444	0.947175464772705	3	1	744	747	19	2	4406	4424	19	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.cosmic_cancer_genes
0.339860068126332	0.546141344700477	0.622293242260797	0.533749063933032	4	1	746	750	16	2	4435	4450	16	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.germline_CPGs
-0.320603029649654	1.03284625836404	-0.31040731091718	0.756251235228041	1	1	771	772	11	2	4559	4569	11	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.chromatin_organization_genes
0.97800506520476	0.736962189797583	1.32707631238637	0.184483440173096	3	1	747	750	7	1	4429	4436	16	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.dna_DSB_repair_genes
0.0730942085541059	0.355592955580484	0.205555839639129	0.837137875654098	9	1	741	750	52	2	4401	4450	37	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.dna_repair_genes
-1.39121167919866	0.720240666889342	-1.93159278995892	0.0534097864690761	2	1	742	744	56	2	4360	4415	17	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.unconstrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0145486095223985	0.0498001701286645	0.292139755442814	0.770179771372103	431	5	429	750	2561	8	2609	4450	1967	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.protein_coding
0.0171826197752588	0.233620635671472	0.0735492381735565	0.941369063743057	22	2	729	750	114	2	4340	4450	71	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.cosmic_cancer_genes
0.380033296056796	0.374024664163072	1.0160648012536	0.309598529270154	8	1	742	750	36	2	4418	4450	27	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.germline_CPGs
0.276254098731537	0.373645601134674	0.739347921914825	0.459695756785456	7	1	742	749	33	4	4420	4450	38	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.chromatin_organization_genes
0.587857282221451	0.626850925098562	0.937794392070204	0.348350083609052	3	1	747	750	13	2	4428	4440	16	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.dna_DSB_repair_genes
0.10878521085143	0.337078580691903	0.322729526830605	0.746900088523621	10	1	740	750	53	2	4401	4450	53	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.dna_repair_genes
0.332025275904688	0.457541616471217	0.725672297233698	0.468039688496778	6	1	744	750	26	2	4425	4450	25	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.nucleotide_excision_repair_genes
0.224875163400016	0.613898009210804	0.36630704127727	0.714135976019257	3	1	769	772	20	2	4556	4575	22	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.oncogenic_MAPK_signaling_genes
0.113003055483989	0.275703117592257	0.40987224399512	0.681899667118595	16	1	734	750	89	2	4364	4450	56	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.expressed_in_muscle_skeletal.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0158178422569652	0.0249835316525637	0.633130754968424	0.526648259913132	1557	10	118	750	9295	15	684	4450	6173	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.protein_coding
-0.122236410917894	0.187052240097796	-0.653488088963732	0.513441665790508	32	2	719	750	191	3	4271	4450	154	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.cosmic_cancer_genes
0.0355858495402881	0.277050847615018	0.128445192810733	0.897796668634906	14	1	736	750	77	3	4380	4450	70	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.germline_CPGs
0.0668366918447573	0.567131162532643	0.117850501366005	0.906186114017892	3	1	747	750	17	2	4435	4449	23	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.base_excision_repair_genes
0.244055532829184	0.31723124565168	0.769330058670061	0.441697397343328	10	2	741	750	49	4	4405	4450	63	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.chromatin_organization_genes
-0.26938909717632	1.15469641936872	-0.251592920060723	0.801355731604571	0	0	741	741	9	2	4402	4409	13	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.dna_damage_bypass_genes
0.0656102611099196	0.407995152111547	0.160811374278245	0.872241966457423	7	1	743	750	42	2	4411	4450	59	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.dna_DSB_repair_genes
0.866693869963789	0.705402634840635	1.22865130800028	0.219202569658947	3	1	747	750	9	1	4437	4446	17	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.dna_DSB_response_genes
-0.000304068434613747	0.23268147232659	-0.00130680123162947	0.998957323770013	21	1	729	750	128	2	4331	4450	125	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.dna_repair_genes
-0.517404190604194	0.46991616944379	-1.1010563675998	0.270872125326382	5	1	745	750	53	2	4399	4450	26	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.fanconi_genes
0.0351739567728485	0.992718931648654	0.0354319391435736	0.971735316940695	1	1	763	764	8	2	4526	4533	11	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.mismatch_repair_genes
0.198917362240102	0.443405861513075	0.448612387669656	0.653711296019105	6	1	744	750	30	2	4421	4449	34	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.nucleotide_excision_repair_genes
0.051553203761936	0.542941795142927	0.0949516213765877	0.924353253774053	4	1	768	772	26	2	4548	4573	31	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.oncogenic_MAPK_signaling_genes
-0.243878614121933	0.207702666492226	-1.17417180164637	0.240326218288458	27	1	723	750	206	3	4251	4450	128	ANY.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.ANY.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.138154392638933	0.105805448136678	1.30573987513825	0.191641032768988	99	3	663	750	509	4	3993	4450	452	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.0724281067691408	0.323987641634543	0.223552066380481	0.823105865134215	12	1	759	771	56	2	4518	4572	49	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.cosmic_cancer_genes
1.07828094881313	0.56317716876243	1.91463896020969	0.0555385629253166	5	1	745	750	12	1	4416	4428	11	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.germline_CPGs
-0.160004932562816	0.511167888823057	-0.313018356710984	0.754266715818285	4	1	743	747	30	4	4421	4447	34	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.chromatin_organization_genes
0.0584407936247287	0.567516309493468	0.102976412566697	0.917981691459374	4	1	746	750	19	1	4430	4449	24	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.dna_repair_genes
0.0594901972342374	0.658738105665694	0.0903093304039532	0.92804140586061	3	1	742	745	12	1	4413	4425	13	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.nucleotide_excision_repair_genes
-0.54714347918089	1.06710036409311	-0.512738536684772	0.608134229039265	1	1	745	746	11	1	4426	4437	13	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.oncogenic_MAPK_signaling_genes
0.0472445608592006	0.336864956898579	0.140247775530492	0.888464225476299	11	1	737	748	63	2	4387	4449	34	ANY.RARE.ANY.lof_constrained.expressed_in_muscle_skeletal.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0711077952198429	0.0851957692213315	0.834639981183933	0.403920443995924	144	4	632	750	788	5	3761	4450	755	ANY.RARE.ANY.lof_constrained.ANY.protein_coding
-0.0813175455910541	0.268948210110507	-0.302353919952254	0.762382278327432	16	1	734	750	87	3	4367	4450	85	ANY.RARE.ANY.lof_constrained.ANY.cosmic_cancer_genes
0.130078006247942	0.412951307870347	0.314995990492861	0.752764698147181	6	1	744	750	26	3	4423	4447	21	ANY.RARE.ANY.lof_constrained.ANY.germline_CPGs
-0.19382699967824	0.512935784970819	-0.377877709759063	0.70552144190487	4	1	742	746	32	4	4418	4446	39	ANY.RARE.ANY.lof_constrained.ANY.chromatin_organization_genes
-0.0558212221525266	0.559761381941987	-0.099723246285525	0.920564044667498	4	1	746	750	22	1	4427	4449	28	ANY.RARE.ANY.lof_constrained.ANY.dna_repair_genes
0.0227615299447247	0.65443472256232	0.0347804435797753	0.972254814958363	3	1	742	745	13	1	4412	4425	15	ANY.RARE.ANY.lof_constrained.ANY.nucleotide_excision_repair_genes
-1.11687576337889	1.0460677498774	-1.06768970127392	0.285660505549079	1	1	743	744	15	1	4404	4419	17	ANY.RARE.ANY.lof_constrained.ANY.oncogenic_MAPK_signaling_genes
-0.191139781049938	0.305835441184435	-0.624975903085969	0.531986873549789	13	1	737	750	88	2	4363	4450	62	ANY.RARE.ANY.lof_constrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
-0.00976983939984426	0.130138335681373	-0.0750727243336233	0.940156849396853	65	3	692	750	404	5	4085	4450	372	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.protein_coding
-0.330674866654962	0.48630146081295	-0.679979176090019	0.496517646404917	5	1	745	750	34	2	4417	4450	25	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.cosmic_cancer_genes
-0.000501391003555443	0.546798557436585	-0.000916957436585031	0.999268373920962	3	1	745	748	20	4	4431	4447	29	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.chromatin_organization_genes
-0.233710166264573	0.769467374906786	-0.30372979269314	0.761333758330842	2	1	746	748	16	1	4433	4449	21	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.dna_repair_genes
-0.577057755385327	1.07589773172793	-0.536350006481149	0.591716676069085	1	1	743	744	8	1	4416	4424	11	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.nucleotide_excision_repair_genes
-1.15157108409213	1.56263200567341	-0.930332438555017	0.352198987348754	0	0	746	746	11	1	4427	4438	12	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.oncogenic_MAPK_signaling_genes
0.0454582143297456	0.335537901827177	0.135478627249566	0.892233461437159	11	1	739	750	67	2	4384	4450	33	ANY.RARE.ANY.missense_constrained.expressed_in_muscle_skeletal.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.00921752708733352	0.0940015456287004	0.0980571864609771	0.92188688388308	127	4	641	750	748	5	3797	4450	611	ANY.RARE.ANY.missense_constrained.ANY.protein_coding
-0.327957213708218	0.413629527702605	-0.792876697004127	0.427849665390295	7	1	742	749	45	2	4406	4450	38	ANY.RARE.ANY.missense_constrained.ANY.cosmic_cancer_genes
-0.000537689774508895	0.546818032250267	-0.000983306589755631	0.99921543497993	3	1	745	748	20	4	4430	4446	30	ANY.RARE.ANY.missense_constrained.ANY.chromatin_organization_genes
-0.122562103875397	0.369813893810834	-0.331415628040437	0.740330561821629	8	1	764	772	50	2	4529	4575	42	DUP.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.lof_constrained.ANY.protein_coding
-0.569315644782304	0.753619109809806	-0.755442155555192	0.449983727396719	2	1	746	748	22	1	4427	4449	27	ANY.RARE.ANY.missense_constrained.ANY.dna_repair_genes
-0.630833806367109	1.06982031843788	-0.589663325228514	0.555416387576688	1	1	743	744	9	1	4415	4424	13	ANY.RARE.ANY.missense_constrained.ANY.nucleotide_excision_repair_genes
-1.65176605985794	1.52590412142746	-1.47459463961461	0.140321556908521	0	0	744	744	14	1	4406	4420	17	ANY.RARE.ANY.missense_constrained.ANY.oncogenic_MAPK_signaling_genes
-0.160854606952826	0.325528087932804	-0.494134340217149	0.621211307071259	11	1	739	750	78	2	4374	4450	49	ANY.RARE.ANY.missense_constrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
-0.0207235920337329	0.0872727738640763	-0.237457698617545	0.812301732383126	148	3	618	750	948	4	3642	4450	721	ANY.RARE.ANY.unconstrained.expressed_in_muscle_skeletal.protein_coding
0.531389053275817	0.347796157095054	1.5278749992933	0.126543576555031	10	2	741	750	27	2	4426	4450	21	ANY.RARE.ANY.unconstrained.expressed_in_muscle_skeletal.dna_repair_genes
0.0410176700196546	0.0372337133371702	1.10162716375396	0.270623793973237	794	6	290	750	4655	7	1677	4450	2785	ANY.RARE.ANY.unconstrained.ANY.protein_coding
0.562663643337322	0.35459512348505	1.58677772499329	0.112562995495311	11	1	739	750	36	2	4415	4450	25	ANY.RARE.ANY.unconstrained.ANY.cosmic_cancer_genes
0.70888199802405	0.369229094473141	1.919897452923	0.0548708537244365	10	1	740	750	26	2	4426	4450	22	ANY.RARE.ANY.unconstrained.ANY.germline_CPGs
-0.148543020497095	0.757031667112463	-0.196217710500382	0.844439766526712	2	1	769	771	14	2	4553	4566	15	ANY.RARE.ANY.unconstrained.ANY.chromatin_organization_genes
0.834131665026712	0.55926968048676	1.4914659137265	0.135839213957296	5	1	767	772	12	1	4562	4574	21	ANY.RARE.ANY.unconstrained.ANY.dna_DSB_repair_genes
0.410317018907943	0.25868571045942	1.58616035721196	0.112702937990353	18	2	734	750	70	2	4384	4450	50	ANY.RARE.ANY.unconstrained.ANY.dna_repair_genes
-0.549069675638973	0.596787314922331	-0.920042470591775	0.357550565694663	3	1	746	749	34	2	4418	4450	11	ANY.RARE.ANY.unconstrained.ANY.fanconi_genes
-0.672546665807458	0.465379836239317	-1.44515643660506	0.148413949640076	5	2	746	750	67	2	4384	4450	27	ANY.RARE.ANY.unconstrained.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0321525744631631	0.0429112982120147	0.749279928663652	0.453688502709155	585	7	365	750	3374	8	2188	4450	2608	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.protein_coding
0.193305228162619	0.192060234007077	1.00648231093739	0.314183616539406	34	2	718	750	148	2	4307	4450	94	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.cosmic_cancer_genes
0.67722686008389	0.292912098186085	2.31204810001959	0.0207750327724841	15	1	735	750	46	2	4408	4450	35	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.germline_CPGs
-0.878936650842044	0.98976802521625	-0.888022878542685	0.374528444831451	1	1	746	747	14	2	4437	4449	16	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.base_excision_repair_genes
0.202825098661121	0.340872572822277	0.59501736083316	0.551831866313713	9	1	741	750	45	4	4409	4450	56	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.chromatin_organization_genes
-0.464501205346561	1.03904645706992	-0.447045656318813	0.654842095238006	1	1	748	749	10	2	4438	4447	14	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.dna_damage_bypass_genes
0.5548781191013	0.506919108211197	1.09460880466578	0.273688056590597	5	1	745	750	18	2	4432	4449	29	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.dna_DSB_repair_genes
1.04190188064637	0.869802497337619	1.19786030028142	0.230971407270069	2	1	748	750	6	1	4440	4446	13	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.dna_DSB_response_genes
0.239025783391308	0.258896757606328	0.923247496806292	0.35587824196437	18	2	733	750	76	2	4378	4450	77	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.dna_repair_genes
0.469573446196777	0.319305056868629	1.47061074071863	0.141396417574868	13	2	736	748	42	2	4406	4447	38	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.nucleotide_excision_repair_genes
0.32526798648499	0.541509417530256	0.600669122189026	0.548060389085678	4	1	745	749	23	2	4428	4450	27	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.oncogenic_MAPK_signaling_genes
-0.0747891960983108	0.242837154696221	-0.307980861461949	0.758096895331854	20	1	729	749	129	2	4326	4450	89	ANY.RARE.ANY.ANY.expressed_in_muscle_skeletal.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.0354747354047854	0.0221144715493012	1.60414122153899	0.108682927418696	1997	14	73	750	11597	15	420	4450	7663	ANY.RARE.ANY.ANY.ANY.protein_coding
0.124157174702135	0.15003308382806	0.827531978509624	0.407935604528558	52	2	703	750	245	3	4219	4450	200	ANY.RARE.ANY.ANY.ANY.cosmic_cancer_genes
0.275566705834303	0.222792183609309	1.2368777996159	0.216132453118587	23	1	727	750	96	3	4363	4450	90	ANY.RARE.ANY.ANY.ANY.germline_CPGs
0.0642183030944694	0.506994693167484	0.12666464552767	0.899205829178791	4	1	746	750	23	2	4429	4449	33	ANY.RARE.ANY.ANY.ANY.base_excision_repair_genes
0.163413861962889	0.287737315607929	0.567927248565692	0.570084368703658	13	2	738	750	66	4	4389	4450	88	ANY.RARE.ANY.ANY.ANY.chromatin_organization_genes
0.0349361362551843	0.719195244096147	0.0485767064534617	0.961256633602108	2	1	769	771	13	2	4560	4571	20	ANY.RARE.ANY.ANY.ANY.dna_damage_bypass_genes
-0.196021078242754	0.354704193481632	-0.552632536758844	0.580515057597843	9	1	741	750	64	2	4390	4450	83	ANY.RARE.ANY.ANY.ANY.dna_DSB_repair_genes
0.43696677932669	0.669192847256437	0.652975866550531	0.513771837075159	3	1	747	750	13	1	4437	4450	23	ANY.RARE.ANY.ANY.ANY.dna_DSB_response_genes
0.0902282732717355	0.187629573130578	0.480885138554051	0.630598135702869	33	2	719	750	176	2	4286	4450	169	ANY.RARE.ANY.ANY.ANY.dna_repair_genes
-0.394570482830344	0.421163591709563	-0.936858006241059	0.348831602778928	6	1	744	750	56	2	4396	4448	32	ANY.RARE.ANY.ANY.ANY.fanconi_genes
-0.279438051494946	0.745678374173441	-0.374743403018351	0.707851309623531	2	1	762	764	17	2	4517	4533	16	ANY.RARE.ANY.ANY.ANY.mismatch_repair_genes
0.477831314303306	0.290196280611422	1.64657973319489	0.0996444589945799	15	2	736	749	52	2	4399	4449	52	ANY.RARE.ANY.ANY.ANY.nucleotide_excision_repair_genes
0.157042687011152	0.491026148929142	0.319825506958519	0.749100610624411	5	1	744	749	29	2	4422	4450	37	ANY.RARE.ANY.ANY.ANY.oncogenic_MAPK_signaling_genes
-0.195144628579305	0.175936976315128	-1.10917348170048	0.267355350098842	37	2	715	750	269	3	4193	4450	193	ANY.RARE.ANY.ANY.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.381717033684278	0.367898223900098	1.03756150175906	0.299474248980723	10	1	762	772	44	1	4530	4574	75	ANY.SINGLETON.PREDICTED_COPY_GAIN.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.590610199196806	0.278928909006908	2.11742196712273	0.0342240514802848	18	2	755	772	61	1	4514	4575	105	ANY.SINGLETON.PREDICTED_COPY_GAIN.lof_constrained.ANY.protein_coding
-0.472226892243236	1.06917670340184	-0.441673383586393	0.658725572824497	1	1	746	747	9	1	4438	4447	14	ANY.SINGLETON.PREDICTED_COPY_GAIN.lof_constrained.ANY.cosmic_cancer_genes
0.187819272052824	0.321016779304988	0.58507618343022	0.558496492268194	12	1	760	772	65	3	4513	4575	99	ANY.SINGLETON.PREDICTED_COPY_GAIN.missense_constrained.expressed_in_muscle_skeletal.protein_coding
0.247426715847059	0.25973599980984	0.95260847948766	0.340788479313461	18	2	755	772	84	3	4495	4575	133	ANY.SINGLETON.PREDICTED_COPY_GAIN.missense_constrained.ANY.protein_coding
0.0727773384761775	0.716936831175088	0.10151150744605	0.919144423125722	2	1	769	771	11	2	4561	4571	14	DUP.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.expressed_in_muscle_skeletal.protein_coding
-0.5617263991168	0.725458140390281	-0.774305735703239	0.438750012611656	2	1	770	772	21	2	4555	4575	22	DUP.RARE.PREDICTED_LOF_or_PREDICTED_PARTIAL_EXON_DUP.missense_constrained.ANY.protein_coding
-0.281426496806529	0.31313058888926	-0.898751213686304	0.368785191353406	12	1	760	772	88	2	4488	4575	132	ANY.SINGLETON.PREDICTED_COPY_GAIN.unconstrained.expressed_in_muscle_skeletal.protein_coding
-0.00125703910745091	0.176141460551413	-0.00713653164630144	0.994305919915106	39	2	736	772	218	2	4365	4575	342	ANY.SINGLETON.PREDICTED_COPY_GAIN.unconstrained.ANY.protein_coding
0.0778086387719818	0.171022498017912	0.454961421296938	0.649136993539181	42	2	732	772	221	3	4363	4575	357	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_muscle_skeletal.protein_coding
-0.440320340500524	1.07637307598083	-0.409077809847006	0.682482560228427	1	1	770	771	8	1	4567	4575	13	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_muscle_skeletal.cosmic_cancer_genes
-0.383082116357809	1.08478328520852	-0.353141610477682	0.723982279268413	1	1	746	747	8	1	4433	4441	13	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_muscle_skeletal.chromatin_organization_genes
-0.625961514573203	1.06927182860937	-0.585409152121112	0.55827263635092	1	1	767	768	9	1	4560	4569	17	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_muscle_skeletal.dna_repair_genes
-0.132059542981025	0.776184491360174	-0.170139373371923	0.864900529428824	2	1	768	770	15	1	4560	4575	21	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.expressed_in_muscle_skeletal.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.143742137652062	0.120700556898868	1.19089871120064	0.233693350563427	83	3	695	772	415	3	4191	4575	680	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.protein_coding
0.163204141074792	0.64799232824376	0.251861224217146	0.801148332156598	3	1	769	772	16	1	4559	4575	29	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.cosmic_cancer_genes
-0.0813005992574692	0.789800959887025	-0.1029380861592	0.918012109859697	2	1	744	746	11	1	4429	4440	18	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.chromatin_organization_genes
-0.12753620169523	1.10017130621023	-0.115923948366328	0.907712815598695	1	1	770	771	7	1	4568	4575	14	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.dna_DSB_repair_genes
0.127716698105455	0.646514194154252	0.197546626601956	0.843399797499455	3	1	769	772	17	1	4558	4575	28	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.dna_repair_genes
-1.02764050850509	1.6312967512426	-0.79283028553118	0.42787670889916	0	0	768	768	7	1	4562	4569	12	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.nucleotide_excision_repair_genes
-0.688691401297193	0.750377430726403	-0.91779333052502	0.35872707461492	2	1	747	749	24	1	4426	4450	36	ANY.SINGLETON.PREDICTED_COPY_GAIN.ANY.ANY.signaling_transduction_by_receptor_tyrosine_kinases_genes
0.668201630021421	0.460544715252172	1.4508941431573	0.146809339045597	7	1	763	770	20	1	4551	4571	33	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.lof_constrained.expressed_in_muscle_skeletal.protein_coding
0.251927861927682	0.400172793496618	0.629547700448083	0.528990550584722	8	1	762	770	34	2	4541	4574	53	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.lof_constrained.ANY.protein_coding
-0.469744180913454	0.765052203332235	-0.614002781597717	0.539213489099887	2	1	769	771	15	1	4559	4574	18	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.missense_constrained.expressed_in_muscle_skeletal.protein_coding
-0.38631652775239	0.628430182938804	-0.61473261189622	0.538731319056257	3	1	745	748	23	1	4427	4450	31	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.missense_constrained.ANY.protein_coding
0.254192312236538	0.582217737818327	0.436593211998387	0.662406386337088	4	1	768	772	15	1	4560	4575	25	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.expressed_in_muscle_skeletal.protein_coding
0.126394419440904	0.337210216324484	0.374823814113863	0.707791502221024	11	1	761	772	61	2	4515	4575	99	ANY.SINGLETON.PREDICTED_INTRAGENIC_EXON_DUP.unconstrained.ANY.protein_coding
