point_estimate	std_error	z_score	p_value	SV_counts_cases	SV_counts_cases_max	number_of_cases_with_zero_SVs	total_cases	SV_counts_controls	SV_counts_controls_max	number_of_controls_with_zero_SVs	total_controls	number_of_unique_SVs	category_name
0.168992451	0.083598363	2.021480369	0.043230063	158	3	511	646	909	4	3902	4699	638	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
0.193864749	0.095914221	2.021230504	0.043255909	126	2	574	687	690	3	4214	4830	1033	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
-2.02731825	1.003585572	-2.020075126	0.043375596	1	1	658	659	40	2	4791	4828	11	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-0.336895321	0.16693772	-2.018089866	0.043581903	28	3	666	688	320	4	4580	4830	129	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
-1.203166641	0.596418397	-2.0173198	0.043662151	3	1	681	684	57	1	4769	4826	12	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.203166641	0.596418397	-2.0173198	0.043662151	3	1	681	684	57	1	4769	4826	12	INS_ALL.RARE.ANY.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.305198634	0.151302407	-2.017143281	0.043680563	46	1	600	646	452	3	4291	4699	257	DEL.RARE.ANY.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-1.03350254	0.512763415	-2.015554366	0.043846596	4	1	683	687	73	2	4759	4830	50	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.03350254	0.512763415	-2.015554366	0.043846596	4	1	683	687	73	2	4759	4830	50	INS_ALL.RARE.ANY.recombination_hotspot_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.1787269	0.088682464	2.015357842	0.043867168	153	3	513	646	873	4	3912	4699	1377	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks_conserved.ANY.ANY.ANY.protein_coding
0.34531844	0.171422285	2.014431445	0.043964256	39	3	650	687	171	2	4669	4830	103	ANY.RARE.ANY.neuroblastoma_ABC_MAX_enhancer.PREDICTED_PROMOTER.ANY.ANY.protein_coding
1.240433952	0.615945754	2.013868825	0.044023307	5	1	626	631	7	1	4691	4698	17	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_encode_consensus_enhancers_conserved.ANY.lof_constrained.ANY.cosmic_and_germline_CPGs
1.180640395	0.586296085	2.013727238	0.044038179	5	1	620	625	8	1	4661	4669	16	DUP.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-1.189345024	0.590706361	-2.013428501	0.04406957	3	1	685	688	58	2	4773	4830	71	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.7404899	0.367843917	-2.013054633	0.044108882	8	1	678	686	112	2	4707	4816	33	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.7404899	0.367843917	-2.013054633	0.044108882	8	1	678	686	112	2	4707	4816	33	INS_ALL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.162681504	0.080867081	2.011714811	0.044250008	160	3	550	688	895	4	4080	4830	418	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhG.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.287290295	0.142848433	-2.011154681	0.044309121	47	2	603	646	458	5	4302	4699	222	DEL.RARE.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_INTERGENIC.lof_constrained.ANY.protein_coding
1.305873666	0.649328652	2.011113573	0.044313462	5	1	683	688	5	1	4825	4830	11	CPX_or_INV.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_Enh.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.275063997	0.13683936	2.010123381	0.044418132	63	3	590	646	311	2	4403	4699	473	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
-0.837483016	0.416990688	-2.008397405	0.044601078	6	1	681	687	85	2	4750	4829	24	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-0.837483016	0.416990688	-2.008397405	0.044601078	6	1	681	687	85	2	4750	4829	24	INS_ALL.RARE.ANY.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-0.634574661	0.316015146	-2.008051415	0.044637828	11	2	678	688	120	2	4711	4830	33	ANY.RARE.ANY.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-2.006920375	0.999926119	-2.007068659	0.044742353	1	1	687	688	42	2	4792	4830	16	CPX_or_INV.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.14584547	0.072716578	2.005670145	0.044891453	207	4	522	688	1181	3	3828	4830	580	DUP.RARE.ANY.neuroblastoma_chromHMM15_Enh.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
0.299759357	0.149632898	2.003298471	0.045145262	49	3	643	688	235	2	4616	4830	158	DUP.RARE.ANY.recombination_hotspot.ANY.lof_constrained.ANY.protein_coding
-1.189446596	0.594134089	-2.001983423	0.045286514	3	1	683	686	57	2	4774	4830	33	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.43299295	0.216909064	1.996195744	0.045912621	26	1	662	688	98	2	4734	4827	54	ANY.RARE.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.566383141	0.284132893	1.993374071	0.046220501	17	1	629	646	59	1	4640	4699	96	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.234535847	0.117705151	1.992570803	0.046308465	83	2	571	646	444	3	4288	4699	297	ANY.RARE.ANY.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.5562674	0.279293013	1.991698233	0.046404178	16	2	630	645	46	2	4656	4699	58	DEL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
0.259630583	0.130389792	1.991187959	0.046460227	66	3	587	646	330	3	4393	4699	234	ANY.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
1.432769713	0.719714205	1.990748136	0.046508584	4	1	617	621	4	1	4663	4667	12	DUP.SINGLETON.ANY.neuroblastoma_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
0.89504288	0.449801754	1.989860803	0.046606271	8	1	638	646	15	1	4684	4699	27	ANY.RARE.ANY.neuroblastoma_encode_consensus_enhancers.ANY.ANY.ANY.cosmic_and_germline_CPGs
-1.189053108	0.597740393	-1.989246706	0.046673979	3	1	643	646	52	1	4647	4699	11	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_Enh.PREDICTED_UTR.ANY.expressed_in_adrenal_gland.protein_coding
0.457330747	0.229931038	1.98899092	0.046702205	23	1	623	646	84	2	4620	4699	37	DEL.RARE.PREDICTED_NONCODING_SPAN.recombination_hotspot_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.811782977	0.408255249	1.988420185	0.046765238	9	1	679	688	23	1	4807	4830	42	DUP.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhG.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-1.419286673	0.714709201	-1.985823985	0.047052872	2	1	686	688	46	2	4786	4830	20	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.834253353	0.420324266	-1.98478513	0.047168383	6	1	682	688	86	2	4748	4830	45	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.protein_coding
0.346213839	0.174445587	1.984652316	0.047183167	37	2	653	687	147	3	4692	4828	45	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
-0.504384586	0.254282777	-1.983557801	0.047305157	17	2	671	687	185	2	4648	4830	74	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
-0.504384586	0.254282777	-1.983557801	0.047305157	17	2	671	687	185	2	4648	4830	74	INS_ALL.RARE.ANY.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.protein_coding
-1.026901594	0.517748438	-1.98339873	0.047322909	4	1	642	646	62	2	4638	4699	19	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks.PREDICTED_UTR.ANY.expressed_in_adrenal_gland.protein_coding
-2.012349231	1.015561786	-1.981513345	0.047533734	1	1	686	687	34	1	4796	4830	44	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
-0.352271168	0.177835952	-1.98087711	0.047605057	24	3	669	688	275	4	4618	4830	104	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.150424249	0.076024928	1.978617443	0.047859094	179	3	537	688	1036	4	3976	4830	489	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhG.ANY.ANY.ANY.protein_coding
-0.415953785	0.210302802	-1.977880375	0.047942203	16	3	677	688	198	4	4686	4830	56	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.631055198	0.319264993	1.976587509	0.048088275	13	1	674	687	41	2	4790	4830	72	ANY.SINGLETON.ANY.neuroblastoma_ABC_MAX_enhancer.PREDICTED_PROMOTER.ANY.ANY.protein_coding
0.441124016	0.223253806	1.975885762	0.048167717	24	1	660	684	93	2	4742	4829	56	ANY.RARE.ANY.recombination_hotspot_conserved.ANY.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
0.749467444	0.379830904	1.973160784	0.048477247	10	1	635	645	28	1	4671	4699	31	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
-0.536968724	0.272141828	-1.973120886	0.048481791	15	2	674	688	153	2	4679	4830	47	DEL.RARE.ANY.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.24233256	0.122949915	1.970985999	0.048725477	75	2	620	688	381	3	4479	4830	151	DUP.RARE.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
0.507941533	0.257741336	1.970741448	0.048753457	17	2	672	688	53	2	4783	4830	47	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.782822178	0.397552151	-1.96910563	0.048940962	6	1	681	687	87	3	4755	4829	32	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.224905092	0.114220769	1.969038496	0.048948671	91	2	561	646	486	3	4249	4699	750	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.428889773	0.21796514	1.967698933	0.049102689	28	1	618	646	112	2	4588	4699	192	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.579618446	0.294568859	1.96768405	0.049104402	15	2	674	688	55	1	4774	4829	85	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.ANY.expressed_in_adrenal_gland.protein_coding
0.579618446	0.294568859	1.96768405	0.049104402	15	2	674	688	55	1	4774	4829	85	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_H3K27Ac_peak.PREDICTED_PROMOTER.ANY.expressed_in_adrenal_gland.protein_coding
1.370400532	0.697034694	1.966043505	0.049293585	4	1	617	621	5	1	4662	4667	14	DUP.SINGLETON.ANY.neuroblastoma_encode_consensus_enhancers.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.332568281	0.169258792	1.964850848	0.049431503	44	1	602	646	215	2	4490	4699	352	DEL.SINGLETON.ANY.neuroblastoma_chromHMM15_EnhBiv.ANY.ANY.ANY.protein_coding
-0.442386347	0.225194623	-1.964462297	0.049476504	19	1	669	688	207	3	4650	4830	84	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.620146693	0.315726804	-1.964187664	0.049508333	11	2	678	688	121	2	4710	4830	24	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
0.215082212	0.109539281	1.963516741	0.049586161	87	2	607	688	444	3	4442	4830	195	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.596023577	0.303772772	-1.962070443	0.049754284	12	2	677	688	123	2	4708	4830	29	DEL.RARE.ANY.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
-1.021871409	0.52089147	-1.961774127	0.049788787	4	1	684	688	57	1	4772	4829	12	DEL.RARE.ANY.neuroblastoma_ABC_MAX_enhancer.PREDICTED_UTR.ANY.ANY.protein_coding
0.180776928	0.092250295	1.95963524	0.050038439	117	3	584	688	629	4	4305	4830	324	DEL.RARE.ANY.neuroblastoma_chromHMM15_EnhG.ANY.ANY.expressed_in_adrenal_gland.protein_coding
1.004109642	0.512596626	1.958869003	0.05012813	6	1	681	687	12	1	4818	4830	23	DEL.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak_conserved.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
-0.26591004	0.135840269	-1.957519976	0.050286365	61	2	628	688	574	3	4293	4830	251	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.26591004	0.135840269	-1.957519976	0.050286365	61	2	628	688	574	3	4293	4830	251	INS_ALL.RARE.ANY.neuroblastoma_atac_peaks_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.13520685	0.069086629	1.957062479	0.050340123	222	4	510	688	1286	4	3758	4830	580	DUP.RARE.ANY.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
0.42246621	0.21586931	1.957046187	0.050342038	28	1	618	646	119	2	4581	4699	187	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-0.71167301	0.363752094	-1.956478114	0.050408858	8	1	638	646	107	2	4597	4699	49	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.ANY.ANY.cosmic_and_germline_CPGs
0.326800887	0.16714331	1.955213691	0.050557853	41	2	647	683	186	2	4641	4817	68	DEL.RARE.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-1.986530866	1.016170654	-1.954918554	0.050592684	1	1	686	687	33	1	4797	4830	42	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary.PREDICTED_PROMOTER.ANY.ANY.protein_coding
0.833215967	0.426658414	1.952887697	0.050832904	8	1	679	687	20	1	4809	4829	34	ANY.SINGLETON.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
0.833215967	0.426658414	1.952887697	0.050832904	8	1	679	687	20	1	4809	4829	34	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_PROMOTER.lof_constrained.ANY.protein_coding
-1.931439558	0.989178209	-1.952569861	0.050870585	1	1	687	688	37	2	4797	4830	18	CPX_or_INV.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.931439558	0.989178209	-1.952569861	0.050870585	1	1	687	688	37	2	4797	4830	18	CPX_or_INV.RARE.ANY.fragile_site.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.854493592	0.437941574	1.951158882	0.051038149	8	1	680	688	17	1	4811	4828	30	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.115727761	0.059332831	1.9504844	0.051118411	300	5	422	646	1864	5	3244	4699	1257	ANY.RARE.ANY.neuroblastoma_atac_peaks_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.protein_coding
-1.97131784	1.0106988	-1.950450361	0.051122464	1	1	686	687	34	2	4797	4830	43	ANY.SINGLETON.ANY.neuroblastoma_tad_boundary.PREDICTED_PROMOTER.ANY.ANY.protein_coding
0.923440151	0.473521907	1.950152962	0.05115789	7	1	681	688	14	1	4816	4830	24	ANY.SINGLETON.ANY.neuroblastoma_tad_boundary_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.923440151	0.473521907	1.950152962	0.05115789	7	1	681	688	14	1	4816	4830	24	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
-1.977457186	1.015436777	-1.947395673	0.051487316	1	1	645	646	34	1	4665	4699	21	DEL.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_TssAFlnk_conserved.PREDICTED_INTERGENIC.ANY.expressed_in_adrenal_gland.protein_coding
0.860679524	0.442397712	1.94548819	0.05171625	8	1	638	646	16	1	4683	4699	31	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_EnhG.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.578486994	0.297348847	1.945482552	0.051716928	15	2	632	646	45	2	4655	4699	90	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
-0.161334971	0.083031874	-1.943048651	0.05201028	151	3	555	687	1291	5	3776	4829	544	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.fragile_site.ANY.ANY.expressed_in_adrenal_gland.protein_coding
-0.161334971	0.083031874	-1.943048651	0.05201028	151	3	555	687	1291	5	3776	4829	544	ANY.RARE.ANY.fragile_site.ANY.ANY.expressed_in_adrenal_gland.protein_coding
0.219944121	0.113213993	1.942729124	0.052048895	89	3	609	685	453	2	4401	4826	247	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_H3K27Ac_peak.ANY.ANY.ANY.protein_coding
0.611575652	0.315134673	1.940680299	0.052297068	14	1	632	646	45	1	4654	4699	48	DEL.RARE.ANY.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.220705402	0.11393184	1.937170517	0.052724503	84	3	572	646	428	3	4310	4699	284	DEL.RARE.ANY.recombination_hotspot_conserved.ANY.lof_constrained.ANY.protein_coding
1.16472015	0.601274751	1.937084748	0.052734985	5	1	682	687	8	1	4822	4830	12	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.49355542	0.254900989	1.936263258	0.052835466	19	2	628	646	63	2	4639	4699	66	ANY.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.33457349	0.172832127	-1.93582927	0.052888615	37	1	609	646	351	3	4369	4699	176	DEL.RARE.ANY.neuroblastoma_encode_consensus_enhancers_conserved.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
0.223676969	0.115559812	1.935594774	0.052917351	91	2	565	646	488	3	4238	4699	757	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_Enh_conserved.ANY.ANY.ANY.protein_coding
0.738886957	0.3818883	1.93482481	0.053011798	10	1	678	688	29	1	4801	4830	33	DUP.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.lof_constrained.ANY.protein_coding
0.315003578	0.162808485	1.934810567	0.053013546	48	2	641	688	220	2	4615	4830	341	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_Enh_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.332399648	0.17184491	1.934300226	0.053076225	40	2	650	688	179	4	4658	4830	264	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhG.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
0.36036268	0.186372606	1.933560343	0.053167207	32	2	658	688	131	3	4709	4830	55	DUP.RARE.ANY.recombination_hotspot.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.protein_coding
-0.825152243	0.427047859	-1.932224284	0.053331829	6	1	681	687	85	1	4745	4830	29	INS_ALL.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.ANY.protein_coding
-0.825152243	0.427047859	-1.932224284	0.053331829	6	1	681	687	85	1	4745	4830	29	INS_ALL.RARE.ANY.neuroblastoma_encode_consensus_enhancers_conserved.ANY.ANY.ANY.protein_coding
0.474412206	0.246175311	1.927131544	0.053963238	22	1	624	646	89	1	4610	4699	145	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary.PREDICTED_INTERGENIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
0.050523627	0.026238581	1.925547268	0.054160929	1400	9	129	688	9431	12	960	4830	4176	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_tad_boundary.ANY.ANY.ANY.protein_coding
0.305863962	0.158848389	1.925508746	0.054165743	49	3	601	646	244	2	4459	4699	389	ANY.SINGLETON.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_Enh.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.96116711	1.018597165	-1.925360856	0.054184229	1	1	687	688	30	1	4800	4830	36	CPX_or_INV.SINGLETON.ANY.recombination_hotspot.PREDICTED_INTERGENIC.ANY.ANY.protein_coding
-1.345861331	0.699172775	-1.924933836	0.054237636	2	1	686	688	44	2	4791	4830	16	CPX_or_INV.RARE.PREDICTED_NONCODING_SPAN.neuroblastoma_chromHMM15_Enh_conserved.ANY.lof_constrained.ANY.protein_coding
-0.562634994	0.292417741	-1.924079547	0.054344613	13	2	675	687	131	2	4700	4830	38	ANY.RARE.ANY.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.lof_constrained.ANY.cosmic_and_germline_CPGs
0.567522826	0.295341473	1.92158189	0.054658389	14	2	633	646	47	2	4655	4699	77	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot_conserved.ANY.lof_constrained.ANY.protein_coding
0.395985642	0.206165338	1.920718808	0.054767167	30	1	658	688	124	2	4707	4828	196	DEL.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_chromHMM15_EnhBiv.ANY.ANY.ANY.protein_coding
0.245833873	0.128020635	1.920267562	0.054824111	70	4	624	688	343	3	4509	4830	512	ANY.SINGLETON.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks_conserved.PREDICTED_INTRONIC.ANY.ANY.protein_coding
0.46861174	0.244197175	1.918989193	0.054985702	23	1	623	646	84	1	4615	4699	147	DEL.SINGLETON.PREDICTED_NONCODING_SPAN.recombination_hotspot.PREDICTED_INTRONIC.ANY.ANY.protein_coding
-1.389207606	0.724407753	-1.917714989	0.05514716	2	1	684	686	43	2	4788	4830	26	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.neuroblastoma_atac_peaks.PREDICTED_INTRONIC.ANY.expressed_in_adrenal_gland.cosmic_and_germline_CPGs
0.520509802	0.271593755	1.916501364	0.05530131	18	2	629	646	64	1	4635	4699	108	DEL.SINGLETON.ANY.neuroblastoma_atac_peaks.ANY.ANY.ANY.cosmic_and_germline_CPGs
0.159426916	0.083210485	1.915947439	0.055371786	163	5	545	686	951	4	3987	4824	1394	ANY.SINGLETON.ANY.neuroblastoma_H3K27Ac_peak_conserved.ANY.ANY.ANY.protein_coding
0.397569745	0.207642467	1.91468417	0.055532794	29	2	661	688	116	2	4700	4814	179	ANY.SINGLETON.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.ANY.lof_constrained.ANY.protein_coding
0.46355061	0.242141432	1.914379571	0.055571674	20	2	627	645	76	2	4627	4699	76	ANY.RARE.ANY.neuroblastoma_ABC_MAX_enhancer_conserved.PREDICTED_INTRONIC.lof_constrained.expressed_in_adrenal_gland.protein_coding
-0.251510639	0.131409626	-1.913943803	0.055627337	58	4	635	688	529	3	4366	4830	269	ANY.RARE.PREDICTED_NONCODING_BREAKPOINT.recombination_hotspot_conserved.ANY.ANY.expressed_in_adrenal_gland.protein_coding
