name,gene,#chr,start,end,AF,rare,cases_0,cases_1,cases_2,controls_0,controls_1,controls_2,midpoint,AF_cases,AF_controls,p,coeff
PedSV.v2.3_DEL_chr5_326,TERT,chr5,854629,855823,7.396449655061588e-05,True,447,0,0,2031,1,0,855226.0,0.0,0.00024606299212598425,0.8610850426489349,-2.54007937903254
PedSV.v2.3_DEL_chr5_327,TERT,chr5,854732,854843,0.0002959890116471797,True,446,1,0,2032,0,0,854787.5,0.0011185682326621924,0.0,0.9696034448889298,12.738884362975766
PedSV.v2.3_DEL_chr5_331,TERT,chr5,871970,872058,0.00014795099559705704,True,446,0,0,2031,1,0,872014.0,0.0,0.00024606299212598425,0.8206268631656314,-3.317196674463084
PedSV.v2.3_DEL_chr5_332,TERT,chr5,882877,882987,7.397540321107954e-05,True,447,0,0,2031,1,0,882932.0,0.0,0.00024606299212598425,0.7981287340178204,-3.3303077578448153
PedSV.v2.3_DUP_chr5_167,TERT,chr5,896001,901001,0.00047155001084320247,True,376,2,0,2002,1,0,898501.0,0.0026455026455026454,0.00024962556165751375,0.0651477416159031,2.2625626173286575
PedSV.v2.3_DEL_chr5_333,TERT,chr5,897244,899951,0.0003700960078276694,True,447,0,0,2028,2,0,898597.5,0.0,0.0004926108374384236,0.8463945542609903,-5.580624408819739
PedSV.v2.3_INS_chr5_31,TERT,chr5,917537,917537,0.0025902900379151106,True,445,2,0,2020,10,0,917537.0,0.0022371364653243847,0.0024630541871921183,0.710534246844027,-0.29168329370901014
PedSV.v2.3_CPX_chr5_7,TERT,chr5,929471,934552,0.004289939999580383,True,445,2,0,2004,28,0,932011.5,0.0022371364653243847,0.006889763779527559,0.27226470054483043,-0.8308325591813159
PedSV.v2.3_DEL_chr5_335,TERT,chr5,933614,933694,7.396449655061588e-05,True,447,0,0,2031,1,0,933654.0,0.0,0.00024606299212598425,0.7898278439517997,-4.0518809560817814
PedSV.v2.3_DEL_chr5_341,TERT,chr5,944930,945046,0.0011096299858763814,True,447,0,0,2027,5,0,944988.0,0.0,0.0012303149606299212,0.9388331558379,-9.42935199174971
PedSV.v2.3_DEL_chr5_342,TERT,chr5,959950,961625,7.396449655061588e-05,True,447,0,0,2031,1,0,960787.5,0.0,0.00024606299212598425,0.6995145745883226,-3.438974559456281
PedSV.v2.3_DEL_chr5_343,TERT,chr5,973172,976089,7.396449655061588e-05,True,447,0,0,2032,0,0,974630.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DUP_chr5_169,TERT,chr5,975292,975769,0.009913540445268154,True,440,5,0,1989,32,0,975530.5,0.0056179775280898875,0.007916872835230085,0.5799333878972308,-0.2694197427035082
PedSV.v2.3_DUP_chr5_170,TERT,chr5,975349,975470,0.000518594984896481,True,447,0,0,2028,1,0,975409.5,0.0,0.0002464268112370626,0.7741394046425731,-3.9195306429874166
PedSV.v2.3_DUP_chr5_171,TERT,chr5,975444,975699,0.000444050005171448,True,447,0,0,2030,1,0,975571.5,0.0,0.0002461841457410143,0.7835339432649182,-3.8123135332967735
PedSV.v2.3_DUP_chr5_172,TERT,chr5,975518,975714,0.00022205800632946193,True,447,0,0,2028,1,0,975616.0,0.0,0.0002464268112370626,0.7720608466413592,-4.072693285986623
PedSV.v2.3_DUP_chr5_173,TERT,chr5,975518,976185,0.0002959890116471797,True,447,0,0,2028,2,0,975851.5,0.0,0.0004926108374384236,0.8564676427609935,-6.412995840731381
PedSV.v2.3_INS_chr5_34,TERT,chr5,976613,976613,0.0002958579862024635,True,447,0,0,2031,1,0,976613.0,0.0,0.00024606299212598425,0.839297639957616,-2.877611145698532
PedSV.v2.3_DUP_chr5_224,TERT,chr5,1162001,1311501,7.706529868301004e-05,True,386,0,0,2028,1,0,1236751.0,0.0,0.0002464268112370626,0.801348447304126,-2.9435860220800074
PedSV.v2.3_DEL_chr5_436,TERT,chr5,1170364,1170741,0.010717100463807583,False,421,13,0,1852,26,0,1170552.5,0.014976958525345621,0.006922257720979766,0.025338805566086742,0.7770675725909854
PedSV.v2.3_DEL_chr5_439,TERT,chr5,1178179,1180617,0.40518099069595337,False,167,200,77,857,815,359,1179398.0,0.39864864864864863,0.37740029542097486,0.8895263690348612,0.010358319060718098
PedSV.v2.3_DEL_chr5_441,TERT,chr5,1180627,1180708,0.21050700545310974,False,291,152,1,1280,748,2,1180667.5,0.17342342342342343,0.1852216748768473,0.31113441886469584,-0.1125986893345209
PedSV.v2.3_DEL_chr5_444,TERT,chr5,1185135,1185398,0.00014795099559705704,True,446,1,0,2032,0,0,1185266.5,0.0011185682326621924,0.0,0.967767694801055,12.948304620106269
PedSV.v2.3_DEL_chr5_446,TERT,chr5,1191082,1192567,0.0005178279825486243,True,447,0,0,2028,3,0,1191824.5,0.0,0.0007385524372230429,0.8447598043996469,-6.3262200427232065
PedSV.v2.3_DEL_chr5_448,TERT,chr5,1191166,1192053,0.054406698793172836,False,388,21,0,1668,154,0,1191609.5,0.02567237163814181,0.04226125137211855,0.03914801402046409,-0.4968602256500467
PedSV.v2.3_DEL_chr5_450,TERT,chr5,1192088,1192846,0.2494170069694519,False,245,180,0,1103,801,0,1192467.0,0.21176470588235294,0.2103466386554622,0.7997900316142714,-0.028018702339625386
PedSV.v2.3_DUP_chr5_229,TERT,chr5,1192120,1192886,0.0023323099594563246,True,420,4,0,1867,5,0,1192503.0,0.0047169811320754715,0.0013354700854700855,0.015871252562166004,1.751574501536241
PedSV.v2.3_DUP_chr5_230,TERT,chr5,1192627,1192886,0.0003759399987757206,True,439,1,0,2011,1,0,1192756.5,0.0011363636363636363,0.00024850894632206757,0.10961362133411374,2.5751979284570843
PedSV.v2.3_DEL_chr5_452,TERT,chr5,1192833,1192962,0.0033794199116528034,True,415,5,0,1973,13,0,1192897.5,0.005952380952380952,0.003272910372608258,0.21743662365646843,0.661688387862719
PedSV.v2.3_DUP_chr5_231,TERT,chr5,1193078,1193191,0.0030325399711728096,True,446,1,0,2025,7,0,1193134.5,0.0011185682326621924,0.0017224409448818897,0.8717782951012798,-0.17415090459757507
PedSV.v2.3_DUP_chr5_232,TERT,chr5,1193093,1193191,0.0023103300482034683,True,446,1,0,2011,6,0,1193142.0,0.0011185682326621924,0.001487357461576599,0.8444104135199765,-0.21299656701108619
PedSV.v2.3_DUP_chr5_233,TERT,chr5,1196501,1202001,7.99233021098189e-05,True,308,1,0,2028,0,0,1199251.0,0.0016181229773462784,0.0,0.929201287474274,11.552033366314989
PedSV.v2.3_DUP_chr5_234,TERT,chr5,1196707,1196816,0.0002968240005429834,True,447,0,0,2015,1,0,1196761.5,0.0,0.000248015873015873,0.7834061500065336,-2.964419635044444
PedSV.v2.3_DEL_chr5_454,TERT,chr5,1197388,1197727,0.001187470043078065,True,439,1,0,2024,3,0,1197557.5,0.0011363636363636363,0.0007400098667982239,0.689061023782424,0.4632819137530688
PedSV.v2.3_DEL_chr5_456,TERT,chr5,1214915,1215004,7.396449655061588e-05,True,447,0,0,2032,0,0,1214959.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_458,TERT,chr5,1223509,1223631,0.0004499770002439618,True,440,0,0,2008,2,0,1223570.0,0.0,0.0004975124378109452,0.8685508645522934,-5.826363378849804
PedSV.v2.3_DEL_chr5_459,TERT,chr5,1223705,1223793,0.000222025002585724,True,444,0,0,2029,3,0,1223749.0,0.0,0.0007381889763779527,0.8984841544029875,-6.766630254380023
PedSV.v2.3_DUP_chr5_237,TERT,chr5,1229907,1230139,0.16259300708770752,False,342,102,0,1436,589,6,1230023.0,0.11486486486486487,0.1479566715903496,0.0030132565138085445,-0.3649788785190166
PedSV.v2.3_DEL_chr5_461,TERT,chr5,1229955,1230188,0.0001489429996581748,True,446,0,0,2015,0,0,1230071.5,0.0,0.0,,0.0
PedSV.v2.3_DEL_chr5_463,TERT,chr5,1233819,1233932,0.00014792899310123175,True,447,0,0,2031,1,0,1233875.5,0.0,0.00024606299212598425,0.8681514522491598,-2.771892419548317
PedSV.v2.3_DEL_chr5_465,TERT,chr5,1234029,1234136,0.00022189300216268748,True,447,0,0,2031,1,0,1234082.5,0.0,0.00024606299212598425,0.7915991448588732,-3.6930668072438033
PedSV.v2.3_CPX_chr5_9,TERT,chr5,1238380,1238380,0.32751500606536865,False,185,262,0,726,1306,0,1238380.0,0.2930648769574944,0.3213582677165354,0.05708385281611016,-0.20577676230452888
PedSV.v2.3_DEL_chr5_466,TERT,chr5,1242389,1242539,7.401919719995931e-05,True,446,0,0,2030,1,0,1242464.0,0.0,0.0002461841457410143,0.7989720232421238,-3.9705505910708347
PedSV.v2.3_DEL_chr5_467,TERT,chr5,1242419,1242546,0.0005931199993938208,True,445,0,0,2023,3,0,1242482.5,0.0,0.0007403751233958539,0.8842874758444936,-7.174583759405499
PedSV.v2.3_DEL_chr5_468,TERT,chr5,1247368,1247426,7.45267971069552e-05,True,445,0,0,2019,1,0,1247397.0,0.0,0.00024752475247524753,0.7858245072752144,-4.10678655460463
PedSV.v2.3_DEL_chr5_471,TERT,chr5,1256404,1256498,0.0003704249975271523,True,446,0,0,2026,2,0,1256451.0,0.0,0.0004930966469428008,0.8064848902128381,-4.898845000648426
PedSV.v2.3_DEL_chr5_473,TERT,chr5,1272513,1272668,0.0013483100337907672,True,436,2,0,2010,5,0,1272590.5,0.00228310502283105,0.0012406947890818859,0.5283107087862561,0.5418068418734018
PedSV.v2.3_DEL_chr5_474,TERT,chr5,1272552,1272616,0.00015117200382519513,True,437,0,0,1981,0,0,1272584.0,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_475,TERT,chr5,1272859,1272957,0.0003107519878540188,True,421,0,0,1960,0,0,1272908.0,0.0,0.0,,0.0
PedSV.v2.3_DEL_chr5_476,TERT,chr5,1272870,1273004,0.00038320099702104926,True,435,0,0,1963,1,0,1272937.0,0.0,0.0002545824847250509,0.7938931371248912,-3.422332916543704
PedSV.v2.3_DEL_chr5_479,TERT,chr5,1273194,1273312,0.0003223730018362403,True,408,0,0,1899,0,0,1273253.0,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_480,TERT,chr5,1275713,1275815,0.0011897699441760778,True,445,0,0,2026,3,0,1275764.0,0.0,0.0007392804337111878,0.8966129799770777,-6.69528904782332
PedSV.v2.3_DEL_chr5_481,TERT,chr5,1276128,1276249,0.0001648259931243956,True,429,0,0,1763,1,0,1276188.5,0.0,0.0002834467120181406,0.7928787778528075,-4.025000617705164
PedSV.v2.3_DUP_chr5_242,TERT,chr5,1276149,1276289,0.004486320074647665,True,440,4,0,1982,21,0,1276219.0,0.0045045045045045045,0.005242136794807789,0.7203795843497168,-0.19681269218049396
PedSV.v2.3_DEL_chr5_482,TERT,chr5,1276656,1276707,0.43194299936294556,False,102,275,70,486,1380,166,1276681.5,0.46420581655480986,0.421259842519685,0.02955820361712223,0.21602396398212748
PedSV.v2.3_DUP_chr5_244,TERT,chr5,1280001,1292001,0.00015460699796676636,True,378,0,0,2029,0,0,1286001.0,0.0,0.0,1.0,0.0
PedSV.v2.3_DUP_chr5_246,TERT,chr5,1284312,1285063,0.00044418100151233375,True,446,0,0,2032,0,0,1284687.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_487,TERT,chr5,1304103,1307417,7.407410157611594e-05,True,447,0,0,2023,1,0,1305760.0,0.0,0.00024703557312252963,0.8167629533607564,-2.8943605477805128
PedSV.v2.3_DEL_chr5_491,TERT,chr5,1307364,1307507,0.08804380148649216,False,398,47,2,1647,365,19,1307435.5,0.05704697986577181,0.09921221073362875,1.3488764389380457e-05,-0.6760464002819243
PedSV.v2.3_DUP_chr5_247,TERT,chr5,1307533,1307838,7.401919719995931e-05,True,446,0,0,2027,1,0,1307685.5,0.0,0.0002465483234714004,0.7750436233106839,-4.092332547969178
PedSV.v2.3_CPX_chr5_11,TERT,chr5,1535667,1541854,7.396449655061588e-05,True,447,0,0,2031,1,0,1538760.5,0.0,0.00024606299212598425,0.9136764714167596,-2.4947663515335354
PedSV.v2.3_DEL_chr5_539,TERT,chr5,1539577,1539644,0.11476399749517441,False,345,101,1,1588,443,0,1539610.5,0.11521252796420582,0.10905957656326933,0.37609816605722635,0.1128098310695366
PedSV.v2.3_DUP_chr5_262,TERT,chr5,1539588,1539715,0.0011127600446343422,True,446,1,0,2018,7,0,1539651.5,0.0011185682326621924,0.0017283950617283952,0.6777437349625599,-0.44728568205454305
PedSV.v2.3_DUP_chr5_264,TERT,chr5,1539921,1540049,7.836989971110597e-05,True,424,0,0,1970,0,0,1539985.0,0.0,0.0,,0.0
PedSV.v2.3_DEL_chr5_540,TERT,chr5,1539955,1540099,7.44380013202317e-05,True,436,0,0,2028,0,0,1540027.0,0.0,0.0,1.0,0.0
PedSV.v2.3_DUP_chr5_265,TERT,chr5,1540047,1540164,7.462689973181114e-05,True,446,0,0,2015,0,0,1540105.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DUP_chr5_266,TERT,chr5,1544877,1544960,0.0010362700559198856,True,446,1,0,2025,3,0,1544918.5,0.0011185682326621924,0.0007396449704142012,0.6617848360266112,0.5198063449211827
PedSV.v2.3_DEL_chr5_541,TERT,chr5,1551016,1551076,0.0042912098579108715,True,443,2,0,2007,25,0,1551046.0,0.0022471910112359553,0.006151574803149607,0.11447103209084614,-1.228795685798778
PedSV.v2.3_DEL_chr5_543,TERT,chr5,1559891,1559991,0.00036982199526391923,True,447,0,0,2030,2,0,1559941.0,0.0,0.0004921259842519685,0.8660656940214129,-6.415502994446345
PedSV.v2.3_DEL_chr5_544,TERT,chr5,1562474,1562592,0.008102409541606903,True,417,4,0,1876,19,0,1562533.0,0.004750593824228029,0.005013192612137203,0.8291634228079707,-0.11959559271753376
PedSV.v2.3_DUP_chr5_268,TERT,chr5,1570144,1570929,0.003921280149370432,True,445,2,0,2011,19,0,1570536.5,0.0022371364653243847,0.004679802955665025,0.42105541767577825,-0.6167194413154731
PedSV.v2.3_DUP_chr5_272,TERT,chr5,1570244,1570841,0.006763789802789688,True,440,5,0,1973,42,0,1570542.5,0.0056179775280898875,0.010421836228287842,0.65653642102603,-0.22510942217416163
PedSV.v2.3_DUP_chr5_273,TERT,chr5,1570305,1570675,0.0025267500896006823,True,445,1,0,2009,9,0,1570490.0,0.0011210762331838565,0.0022299306243805748,0.3635043647542813,-0.9805697335253221
PedSV.v2.3_DEL_chr5_546,TERT,chr5,1570421,1570473,0.000591715972404927,True,447,0,0,2031,1,0,1570447.0,0.0,0.00024606299212598425,0.8133058954546495,-2.7871444125149902
PedSV.v2.3_DEL_chr5_547,TERT,chr5,1570579,1570814,0.006450139917433262,True,431,5,0,1954,34,0,1570696.5,0.005733944954128441,0.008551307847082495,0.4044322095399997,-0.403899299980151
PedSV.v2.3_DEL_chr5_549,TERT,chr5,1578320,1578383,0.09208580106496811,False,379,62,6,1693,307,32,1578351.5,0.08277404921700224,0.09128937007874016,0.2145369455028906,-0.16054832066307528
PedSV.v2.3_CPX_chr5_12,TERT,chr5,1583137,1583137,0.04445270076394081,False,409,38,0,1855,177,0,1583137.0,0.042505592841163314,0.04355314960629921,0.8664704862957183,-0.0316830365794289
PedSV.v2.3_INS_chr5_49,TERT,chr5,1585402,1585402,0.37363100051879883,False,132,301,14,575,1411,46,1585402.0,0.3680089485458613,0.36983267716535434,0.5689568276411934,-0.061681564915867806
PedSV.v2.3_INS_chr5_50,TERT,chr5,1588309,1588309,7.396449655061588e-05,True,447,0,0,2031,1,0,1588309.0,0.0,0.00024606299212598425,0.7872703196333234,-3.9701315088967615
PedSV.v2.3_DUP_chr5_275,TERT,chr5,1603954,1604139,0.005917599890381098,True,439,4,0,1987,18,0,1604046.5,0.004514672686230248,0.004488778054862843,0.9441562259298414,-0.03911009082596297
PedSV.v2.3_DEL_chr5_552,TERT,chr5,1604016,1604096,0.00031595598557032645,True,414,0,0,1900,0,0,1604056.0,0.0,0.0,,0.0
PedSV.v2.3_DEL_chr5_554,TERT,chr5,1604060,1604236,7.41399999242276e-05,True,447,0,0,2019,1,0,1604148.0,0.0,0.00024752475247524753,0.7836982927324023,-2.9238799388940655
PedSV.v2.3_DEL_chr5_556,TERT,chr5,1618170,1618844,0.0002965159947052598,True,446,1,0,2025,2,0,1618507.0,0.0011185682326621924,0.000493339911198816,0.28058905944361245,1.379850153919441
PedSV.v2.3_DEL_chr5_562,TERT,chr5,1622278,1622360,0.0006698420038446784,True,445,0,0,2022,5,0,1622319.0,0.0,0.00123334977799704,0.9859248165858342,-13.285392913966946
PedSV.v2.3_DUP_chr5_278,TERT,chr5,1622606,1623807,0.003772190073505044,True,440,7,0,2019,13,0,1623206.5,0.007829977628635347,0.0031988188976377952,0.016328948841277592,1.2063983913048328
PedSV.v2.3_DUP_chr5_279,TERT,chr5,1623034,1623709,0.002071310067549348,True,442,5,0,2020,12,0,1623371.5,0.005592841163310962,0.002952755905511811,0.0395860241085681,1.2004824503119362
PedSV.v2.3_DUP_chr5_280,TERT,chr5,1623037,1623734,0.009841609746217728,True,428,7,0,1933,27,0,1623385.5,0.008045977011494253,0.0068877551020408165,0.34974984463082714,0.41107533758538434
PedSV.v2.3_DUP_chr5_281,TERT,chr5,1623556,1623621,0.00022195899509824812,True,447,0,0,2032,0,0,1623588.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_563,TERT,chr5,1627024,1628726,0.24345099925994873,False,263,146,38,1183,690,159,1627875.0,0.2483221476510067,0.24803149606299213,0.998979484486909,-0.00010631910811969867
PedSV.v2.3_DEL_chr5_565,TERT,chr5,1645384,1646005,0.005917159840464592,True,443,3,1,2011,21,0,1645694.5,0.005592841163310962,0.00516732283464567,0.7934263875737976,0.12577245866255576
PedSV.v2.3_INS_chr5_51,TERT,chr5,1645658,1645658,0.3942840099334717,False,190,201,54,806,922,297,1645658.0,0.3471910112359551,0.374320987654321,0.26138380956313556,-0.08749391318970341
PedSV.v2.3_DEL_chr5_566,TERT,chr5,1651550,1651616,0.0001481039944337681,True,446,0,0,2030,1,0,1651583.0,0.0,0.0002461841457410143,0.832444606909321,-3.2783094331513745
PedSV.v2.3_DUP_chr5_282,TERT,chr5,1651551,1651739,0.0006725449929945171,True,441,2,0,2005,0,0,1651645.0,0.002257336343115124,0.0,0.9998803372331263,26.392353434360963
PedSV.v2.3_DUP_chr5_283,TERT,chr5,1651551,1651770,0.0010454000439494848,True,437,2,0,2020,0,0,1651660.5,0.002277904328018223,0.0,0.9999190605925387,27.27348121826128
PedSV.v2.3_DEL_chr5_567,TERT,chr5,1651593,1651716,0.008681340143084526,True,437,8,0,1988,27,0,1651654.5,0.008988764044943821,0.006699751861042184,0.3748296277558494,0.3645921508230417
PedSV.v2.3_DUP_chr5_285,TERT,chr5,1651595,1651770,0.00029717700090259314,True,440,2,0,2028,0,0,1651682.5,0.0022624434389140274,0.0,0.9999226795796875,27.35676719172524
PedSV.v2.3_DEL_chr5_568,TERT,chr5,1651855,1651932,7.408510282402858e-05,True,445,0,0,2029,0,0,1651893.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DEL_chr5_569,TERT,chr5,1662952,1663184,0.315995991230011,False,267,100,79,1173,623,236,1663068.0,0.289237668161435,0.2694389763779528,0.21689177875071852,0.0909913256815202
PedSV.v2.3_DEL_chr5_570,TERT,chr5,1663376,1664137,0.31436899304389954,False,231,204,2,893,1112,4,1663756.5,0.2379862700228833,0.2787456445993031,0.005268125433906244,-0.29856876254629255
PedSV.v2.3_DEL_chr5_572,TERT,chr5,1682360,1682660,0.21694999933242798,False,291,126,27,1237,642,153,1682510.0,0.20270270270270271,0.23326771653543307,0.3291872320826873,-0.08767439884186179
PedSV.v2.3_DEL_chr5_574,TERT,chr5,1694685,1695514,0.0002958579862024635,True,447,0,0,2031,1,0,1695099.5,0.0,0.00024606299212598425,0.8478989207164863,-2.579234963782478
PedSV.v2.3_DUP_chr5_286,TERT,chr5,1706390,1816746,7.396449655061588e-05,True,446,1,0,2032,0,0,1761568.0,0.0011185682326621924,0.0,0.9728627606082549,13.232350612270988
PedSV.v2.3_DUP_chr5_287,TERT,chr5,1723206,1723294,0.00014792899310123175,True,447,0,0,2031,0,1,1723250.0,0.0,0.0004921259842519685,0.9850338265205761,-5.703604499120583
PedSV.v2.3_DUP_chr5_288,TERT,chr5,1732045,1732125,0.23543399572372437,False,271,136,18,1144,708,66,1732085.0,0.2023529411764706,0.21897810218978103,0.597465717315749,-0.05198479930544388
PedSV.v2.3_DEL_chr5_577,TERT,chr5,1751070,1752035,7.396449655061588e-05,True,447,0,0,2032,0,0,1751552.5,0.0,0.0,1.0,0.0
PedSV.v2.3_DUP_chr5_290,TERT,chr5,1763181,1763475,0.0013211099430918694,True,426,1,0,1897,3,0,1763328.0,0.00117096018735363,0.0007894736842105263,0.3516368017711916,1.1636798874299275
PedSV.v2.3_DUP_chr5_291,TERT,chr5,1765449,1765528,0.002811070065945387,True,446,1,0,2019,13,0,1765488.5,0.0011185682326621924,0.0031988188976377952,0.28631743996134196,-1.1087939143501482
PedSV.v2.3_CPX_chr5_4,TERT,chr5,275035,275035,0.0021449699997901917,True,442,5,0,2026,6,0,275035.0,0.005592841163310962,0.0014763779527559055,0.03822647302006223,1.2630663283918593
